start
92,0.110179,0.167773,5.19238,-0.0780152,0.983768,5.19238,-0.0147993
-0.284434,5.14382,4.37498,0.406444,0
-0.433867,7.02817,4.06545,0.0812521,0
-0.0865606,2.64865,4.78486,0.30456,0
-0.171965,3.7256,4.60795,0.08531,0
-0.347942,5.94467,4.24343,0.272282,0
stop
start
94,0.136705,0.0966987,3.2972,0.00361371,-0.72402,3.2972,0.0655278
0.150364,-2.63988,5.90432,0.158994,2
0.157504,-4.07033,7.26711,0.280258,2
0.161526,-4.87613,8.03479,0.103596,2
stop
start
95,0.0511321,0.037492,-4.90006,-0.373585,-0.706228,-4.90006,2.04006
-1.34528,-2.6023,-2.65212,0.368789,2
-2.61268,-4.9982,-0.611872,0.376514,3
-3.05609,-5.83643,0.101932,0.219398,3
-3.70013,-7.05393,1.1387,0.441778,3
-4.08779,-7.78676,1.76275,0.156456,3
stop
start
98,0.0864081,0.0266837,4.98487,0.0317593,0.854148,4.98487,1.21673
0.193634,2.91046,6.73732,0.317116,0
0.230742,3.90846,7.34379,0.19578,0
0.268706,4.92948,7.96427,0.0883218,0
stop
start
99,0.179633,0.124687,0.0759718,-0.170954,0.792723,0.0759718,-0.515367
-1.30558,7.01167,-5.00741,0.381384,0
-0.855817,4.92611,-3.46803,0.0424851,0
-1.0706,5.92205,-4.20315,0.180272,0
-0.490547,3.23234,-2.21783,0.495878,0
-0.657445,4.00625,-2.78907,0.243371,0
-0.360938,2.63133,-1.77422,0.384753,0
stop
start
100,0.0199941,0.171778,5.26312,0.0828181,-0.918854,5.26312,-0.0365542
0.291757,-2.84339,6.52913,0.475741,2
0.376263,-3.78098,6.9228,0.394981,2
0.470541,-4.82697,7.36199,0.334886,2
0.567629,-5.90415,7.81428,0.25059,2
0.666458,-7.00064,8.27467,0.180352,2
stop
start
102,0.00181914,0.0212896,7.45462,0.912866,-0.216707,7.45462,0.187193
5.19071,-1.21051,5.48791,0.443159,1
2.71961,-0.623893,6.42451,0.15593,1
3.92506,-0.910055,5.96762,0.281766,1
6.12023,-1.43117,5.1356,0.466431,1
stop
start
104,0.193777,0.0186735,-1.4076,-0.672411,-0.611838,-1.4076,0.255895
-2.6609,-2.57884,0.360858,0.0262349,3
-3.71831,-3.541,1.01592,0.130038,3
-4.80019,-4.52542,1.68614,0.239912,3
-5.91659,-5.54125,2.37774,0.368504,3
-7.11694,-6.63347,3.12135,0.461356,3
-7.57616,-7.05132,3.40583,0.420912,3
stop
start
105,0.105379,0.00811606,-1.04386,-0.133442,-0.924227,-1.04386,-0.112721
-0.906731,-7.00182,-3.7574,0.13007,2
-0.329382,-3.00307,-2.20949,0.418311,2
-0.596621,-4.85398,-2.92597,0.392012,2
-0.748664,-5.90704,-3.33361,0.2395,2
-0.461863,-3.92064,-2.56468,0.441133,2
stop
start
106,0.104215,0.083654,-4.8022,0.795626,0.594906,-4.8022,-0.558973
3.70424,2.77547,-4.28499,0.134712,1
4.90919,3.67644,-4.11188,0.272021,1
6.11596,4.57876,-3.93851,0.423715,1
7.00013,5.23988,-3.81149,0.0650492,1
stop
start
107,0.00594062,0.0915143,2.56258,0.996091,0.0854225,2.56258,0.246613
2.69869,0.322439,2.50175,0.324767,1
3.75495,0.413021,2.47789,0.216707,1
4.94188,0.514809,2.45107,0.32301,1
5.93302,0.599807,2.42868,0.184637,1
7.19992,0.708454,2.40006,0.376582,1
stop
start
108,0.142978,0.0841268,-6.85981,0.848285,-0.529516,-6.85981,-0.448335
2.65355,-1.48303,-6.87486,0.221885,1
4.51998,-2.64808,-6.88606,0.217683,2
8.02936,-4.83871,-6.9071,0.204453,2
6.43024,-3.84051,-6.89751,0.350471,2
stop
start
110,0.174648,0.016003,0.101793,0.211433,-0.521894,0.101793,-24.6983
2.19979,-4.98278,-7.81351,0.0582116,2
1.77014,-3.92226,-6.13423,0.0129598,2
1.34154,-2.86431,-4.45903,0.0374536,2
stop
start
111,0.108128,0.0407566,-4.80841,-0.303272,0.915061,-4.80841,-0.297198
-0.761508,2.66471,-4.04601,0.125358,0
-1.57893,5.13112,-3.32938,0.5,0
-1.18358,3.93821,-3.67599,0.316221,0
-1.84147,5.92328,-3.09922,0.3028,0
-2.20069,7.00716,-2.78429,0.0603396,0
stop
start
112,0.083856,0.0336785,-6.0689,-0.953552,-0.00395994,-6.0689,0.291648
-5.15142,0.0119373,-7.72259,0.382932,3
-7.01234,0.00420923,-8.3104,0.273228,3
-2.63108,0.0224039,-6.92648,0.0226845,3
-3.8361,0.0173996,-7.30711,0.232217,3
-6.04903,0.00820969,-8.00612,0.475865,3
stop
start
113,0.0628409,0.0958749,-1.04708,-0.591438,0.574312,-1.04708,2.54708
-2.57154,2.65397,1.47404,0.153661,0
-4.02782,4.06809,2.86771,0.240273,0
-4.84864,4.86513,3.65324,0.139252,0
-6.32004,6.29393,5.06138,0.299687,0
-7.12657,7.07711,5.83324,0.106252,0
stop
start
114,0.062906,0.0232065,-7.3513,0.374901,-0.575454,-7.3513,-0.288235
2.14928,-3.17926,-3.30632,0.227539,2
2.22447,-3.29468,-3.16054,0.473752,2
2.5727,-3.82919,-2.48541,0.078673,2
3.37175,-5.05569,-0.936248,0.0825874,2
3.9272,-5.90829,0.140648,0.446195,2
4.1935,-6.31704,0.656931,0.223467,2
4.65365,-7.02333,1.54904,0.276517,2
5.05012,-7.6319,2.31771,0.369765,2
stop
start
115,0.036623,0.0100828,1.66166,-0.0343718,0.975331,1.66166,-0.80166
-0.225658,7.45254,-0.00225777,0.473669,0
-0.0631868,2.84228,1.02846,0.364985,0
-0.132182,4.80009,0.590754,0.127264,0
-0.173878,5.98323,0.326236,0.19051,0
-0.0982454,3.8371,0.80605,0.384235,0
stop
start
116,0.10961,0.12714,-1.36448,0.0128232,0.584168,-1.36448,0.0117365
0.168821,2.82452,2.38274,0.0203528,0
0.194339,3.98699,3.99765,0.0999629,0
0.212815,4.8287,5.16696,0.5,0
0.219994,5.15572,5.62127,0.15199,0
0.236332,5.90003,6.65526,0.409867,0
0.245804,6.33153,7.25471,0.223182,0
0.260709,7.01052,8.19797,0.327524,0
stop
start
117,0.125757,0.150459,6.25832,-0.742404,-0.60292,6.25832,0.331172
-7.4126,-5.97158,3.2923,0.417932,3
-4.95305,-3.97413,4.26003,0.194042,3
-6.15632,-4.95133,3.7866,0.337721,3
-2.63111,-2.08844,5.17361,0.0105862,3
-3.78014,-3.02159,4.72152,0.0943923,3
stop
start
118,0.106186,0.101601,-1.81142,0.576007,0.816989,-1.81142,2.61065
2.72948,3.82239,-1.93573,0.363401,1
3.72869,5.23964,-1.98308,0.137684,1
5.07578,7.15032,-2.04691,0.439746,1
5.90409,8.32517,-2.08616,0.0426475,1
stop
start
